timestamp,building_1,building_2,hour,Cluster
2016-03-16 00:00:00,199.181,237.47,0,2
2016-03-16 01:00:00,200.272,238.453,1,2
2016-03-16 02:00:00,193.446,231.685,2,0
2016-03-16 03:00:00,190.24400000000003,229.512,3,0
2016-03-16 04:00:00,191.333,230.873,4,0
2016-03-16 05:00:00,194.427,231.909,5,0
2016-03-16 06:00:00,197.241,230.496,6,0
2016-03-16 07:00:00,206.768,242.154,7,2
2016-03-16 08:00:00,231.961,262.947,8,2
2016-03-16 09:00:00,255.66,290.808,9,1
2016-03-16 10:00:00,261.334,298.968,10,1
2016-03-16 11:00:00,267.865,301.317,11,1
2016-03-16 12:00:00,260.904,307.231,12,1
2016-03-16 13:00:00,268.238,300.785,13,1
2016-03-16 14:00:00,267.219,297.836,14,1
2016-03-16 15:00:00,265.548,298.758,15,1
2016-03-16 16:00:00,262.468,293.454,16,1
2016-03-16 17:00:00,249.5,279.535,17,1
2016-03-16 18:00:00,238.78,259.16200000000003,18,2
2016-03-16 19:00:00,228.932,246.098,19,2
2016-03-16 20:00:00,224.333,239.198,20,2
2016-03-16 21:00:00,221.527,239.871,21,2
2016-03-16 22:00:00,219.834,239.897,22,2
2016-03-16 23:00:00,209.784,237.741,23,2
2016-03-17 00:00:00,204.68,236.573,0,2
2016-03-17 01:00:00,205.865,234.61900000000003,1,2
2016-03-17 02:00:00,199.863,231.72,2,0
2016-03-17 03:00:00,198.554,231.348,3,0
2016-03-17 04:00:00,195.393,229.499,4,0
2016-03-17 05:00:00,195.241,229.491,5,0
2016-03-17 06:00:00,197.566,229.902,6,0
2016-03-17 07:00:00,207.21400000000003,244.326,7,2
2016-03-17 08:00:00,225.198,262.043,8,2
2016-03-17 09:00:00,251.027,289.937,9,1
2016-03-17 10:00:00,257.572,304.051,10,1
2016-03-17 11:00:00,262.636,306.692,11,1
2016-03-17 12:00:00,266.415,309.822,12,1
2016-03-17 13:00:00,263.258,300.089,13,1
2016-03-17 14:00:00,265.961,300.002,14,1
2016-03-17 15:00:00,261.922,298.435,15,1
2016-03-17 16:00:00,259.98900000000003,292.967,16,1
2016-03-17 17:00:00,242.181,280.259,17,1
2016-03-17 18:00:00,226.001,261.552,18,2
2016-03-17 19:00:00,214.923,245.613,19,2
2016-03-17 20:00:00,210.07,239.387,20,2
2016-03-17 21:00:00,206.725,238.951,21,2
2016-03-17 22:00:00,207.318,237.364,22,2
2016-03-17 23:00:00,205.31,238.242,23,2
2016-03-18 00:00:00,201.591,235.349,0,2
2016-03-18 01:00:00,198.058,235.003,1,0
2016-03-18 02:00:00,194.074,233.775,2,0
2016-03-18 03:00:00,192.611,232.743,3,0
2016-03-18 04:00:00,193.079,232.894,4,0
2016-03-18 05:00:00,193.283,233.796,5,0
2016-03-18 06:00:00,195.216,235.857,6,0
2016-03-18 07:00:00,199.255,242.51,7,2
2016-03-18 08:00:00,201.64,254.021,8,2
2016-03-18 09:00:00,209.08,273.627,9,2
2016-03-18 10:00:00,210.584,276.631,10,2
2016-03-18 11:00:00,212.49,288.938,11,2
2016-03-18 12:00:00,211.282,288.687,12,2
2016-03-18 13:00:00,208.725,270.921,13,2
2016-03-18 14:00:00,206.307,270.097,14,2
2016-03-18 15:00:00,205.057,268.842,15,2
2016-03-18 16:00:00,205.091,268.22900000000004,16,2
2016-03-18 17:00:00,206.497,262.273,17,2
2016-03-18 18:00:00,203.22,247.293,18,2
2016-03-18 19:00:00,196.718,236.776,19,0
2016-03-18 20:00:00,196.954,234.405,20,0
2016-03-18 21:00:00,198.578,235.37,21,0
2016-03-18 22:00:00,197.463,236.021,22,0
2016-03-18 23:00:00,197.357,234.655,23,0
2016-03-19 00:00:00,195.685,233.821,0,0
2016-03-19 01:00:00,196.433,233.941,1,0
2016-03-19 02:00:00,193.388,233.05,2,0
2016-03-19 03:00:00,194.151,232.221,3,0
2016-03-19 04:00:00,191.918,230.651,4,0
2016-03-19 05:00:00,193.405,231.282,5,0
2016-03-19 06:00:00,190.875,231.61,6,0
2016-03-19 07:00:00,194.38,236.82,7,0
2016-03-19 08:00:00,194.679,236.742,8,0
2016-03-19 09:00:00,203.351,237.265,9,2
2016-03-19 10:00:00,206.754,238.688,10,2
2016-03-19 11:00:00,206.752,238.052,11,2
2016-03-19 12:00:00,204.901,242.154,12,2
2016-03-19 13:00:00,202.469,241.057,13,2
2016-03-19 14:00:00,199.981,244.42,14,2
2016-03-19 15:00:00,201.111,242.757,15,2
2016-03-19 16:00:00,200.264,242.538,16,2
2016-03-19 17:00:00,198.705,239.947,17,2
2016-03-19 18:00:00,194.514,242.105,18,0
2016-03-19 19:00:00,195.443,232.364,19,0
2016-03-19 20:00:00,194.423,231.402,20,0
2016-03-19 21:00:00,196.83900000000003,232.813,21,0
2016-03-19 22:00:00,196.664,233.362,22,0
2016-03-19 23:00:00,196.83,233.045,23,0
2016-03-20 00:00:00,195.546,234.114,0,0
2016-03-20 01:00:00,192.685,234.793,1,0
2016-03-20 02:00:00,191.928,235.662,2,0
2016-03-20 03:00:00,192.009,233.557,3,0
2016-03-20 04:00:00,192.163,233.95,4,0
2016-03-20 05:00:00,193.942,233.122,5,0
2016-03-20 06:00:00,191.856,232.197,6,0
2016-03-20 07:00:00,193.607,240.357,7,0
2016-03-20 08:00:00,194.68400000000003,237.898,8,0
2016-03-20 09:00:00,198.555,238.17,9,2
2016-03-20 10:00:00,200.421,237.673,10,2
2016-03-20 11:00:00,200.249,237.894,11,2
2016-03-20 12:00:00,201.49400000000003,238.154,12,2
2016-03-20 13:00:00,200.27,238.999,13,2
2016-03-20 14:00:00,199.579,240.317,14,2
2016-03-20 15:00:00,198.036,243.27,15,2
2016-03-20 16:00:00,196.817,243.871,16,2
2016-03-20 17:00:00,193.134,247.843,17,2
2016-03-20 18:00:00,193.531,241.278,18,0
2016-03-20 19:00:00,190.683,232.428,19,0
2016-03-20 20:00:00,191.883,234.551,20,0
2016-03-20 21:00:00,191.212,232.444,21,0
2016-03-20 22:00:00,191.831,232.349,22,0
2016-03-20 23:00:00,190.664,233.283,23,0
2016-03-21 00:00:00,192.484,234.155,0,0
2016-03-21 01:00:00,189.263,234.235,1,0
2016-03-21 02:00:00,189.815,233.358,2,0
2016-03-21 03:00:00,189.864,232.262,3,0
2016-03-21 04:00:00,188.787,233.862,4,0
2016-03-21 05:00:00,189.827,232.35,5,0
2016-03-21 06:00:00,190.723,233.767,6,0
2016-03-21 07:00:00,198.845,247.457,7,2
2016-03-21 08:00:00,220.388,263.487,8,2
2016-03-21 09:00:00,248.779,299.362,9,1
2016-03-21 10:00:00,260.142,306.798,10,1
2016-03-21 11:00:00,261.795,311.242,11,1
2016-03-21 12:00:00,260.284,313.448,12,1
2016-03-21 13:00:00,260.60900000000004,300.958,13,1
2016-03-21 14:00:00,256.379,302.665,14,1
2016-03-21 15:00:00,257.202,303.583,15,1
2016-03-21 16:00:00,254.506,295.594,16,1
2016-03-21 17:00:00,241.787,277.414,17,1
2016-03-21 18:00:00,232.606,258.334,18,2
2016-03-21 19:00:00,221.208,243.027,19,2
2016-03-21 20:00:00,212.981,240.847,20,2
2016-03-21 21:00:00,214.8,239.724,21,2
2016-03-21 22:00:00,212.424,240.132,22,2
2016-03-21 23:00:00,207.155,237.336,23,2
2016-03-22 00:00:00,202.32,237.943,0,2
2016-03-22 01:00:00,200.189,237.456,1,2
2016-03-22 02:00:00,194.927,235.151,2,0
2016-03-22 03:00:00,196.416,231.789,3,0
2016-03-22 04:00:00,196.931,232.479,4,0
2016-03-22 05:00:00,199.425,230.47,5,0
2016-03-22 06:00:00,202.043,233.108,6,2
2016-03-22 07:00:00,210.403,248.209,7,2
2016-03-22 08:00:00,225.898,268.753,8,2
2016-03-22 09:00:00,243.948,292.562,9,1
2016-03-22 10:00:00,250.573,303.043,10,1
2016-03-22 11:00:00,257.452,308.438,11,1
2016-03-22 12:00:00,260.814,310.457,12,1
2016-03-22 13:00:00,262.985,299.2270000000001,13,1
2016-03-22 14:00:00,264.284,302.436,14,1
2016-03-22 15:00:00,265.661,300.206,15,1
2016-03-22 16:00:00,250.632,293.355,16,1
2016-03-22 17:00:00,234.316,282.089,17,1
2016-03-22 18:00:00,226.169,262.888,18,2
2016-03-22 19:00:00,211.228,249.586,19,2
2016-03-22 20:00:00,209.227,244.27,20,2
2016-03-22 21:00:00,212.039,242.692,21,2
2016-03-22 22:00:00,210.893,243.198,22,2
2016-03-22 23:00:00,206.86900000000003,241.246,23,2
2016-03-23 00:00:00,200.457,240.378,0,2
2016-03-23 01:00:00,200.628,239.893,1,2
2016-03-23 02:00:00,195.025,236.993,2,0
2016-03-23 03:00:00,193.875,236.754,3,0
2016-03-23 04:00:00,193.134,236.263,4,0
2016-03-23 05:00:00,192.157,237.206,5,0
2016-03-23 06:00:00,193.531,239.638,6,0
2016-03-23 07:00:00,201.732,250.712,7,2
2016-03-23 08:00:00,230.061,269.341,8,2
2016-03-23 09:00:00,255.335,300.536,9,1
2016-03-23 10:00:00,261.928,309.241,10,1
2016-03-23 11:00:00,262.725,317.4190000000001,11,1
2016-03-23 12:00:00,269.95,318.422,12,1
2016-03-23 13:00:00,260.362,310.425,13,1
2016-03-23 14:00:00,262.187,306.464,14,1
2016-03-23 15:00:00,255.368,299.4770000000001,15,1
2016-03-23 16:00:00,243.521,292.26,16,1
2016-03-23 17:00:00,234.176,285.295,17,1
2016-03-23 18:00:00,225.085,269.317,18,2
2016-03-23 19:00:00,212.634,251.522,19,2
2016-03-23 20:00:00,211.013,246.032,20,2
2016-03-23 21:00:00,213.947,239.263,21,2
2016-03-23 22:00:00,209.68,239.326,22,2
2016-03-23 23:00:00,204.497,237.854,23,2
2016-03-24 00:00:00,202.482,236.962,0,2
2016-03-24 01:00:00,199.574,237.865,1,2
2016-03-24 02:00:00,198.282,235.617,2,0
2016-03-24 03:00:00,195.132,233.41,3,0
2016-03-24 04:00:00,193.318,233.739,4,0
2016-03-24 05:00:00,196.12,234.911,5,0
2016-03-24 06:00:00,201.157,233.871,6,2
2016-03-24 07:00:00,208.88,251.889,7,2
2016-03-24 08:00:00,229.608,272.659,8,1
2016-03-24 09:00:00,257.957,302.562,9,1
2016-03-24 10:00:00,260.823,322.363,10,1
2016-03-24 11:00:00,268.492,323.376,11,1
2016-03-24 12:00:00,273.97,317.038,12,1
2016-03-24 13:00:00,264.933,308.502,13,1
2016-03-24 14:00:00,269.737,309.587,14,1
2016-03-24 15:00:00,263.776,305.466,15,1
2016-03-24 16:00:00,265.678,293.762,16,1
2016-03-24 17:00:00,249.989,287.46,17,1
2016-03-24 18:00:00,228.647,266.942,18,2
2016-03-24 19:00:00,219.63,249.504,19,2
2016-03-24 20:00:00,213.713,246.787,20,2
2016-03-24 21:00:00,215.127,245.334,21,2
2016-03-24 22:00:00,212.165,243.769,22,2
2016-03-24 23:00:00,207.299,245.382,23,2
2016-03-25 00:00:00,203.056,243.133,0,2
2016-03-25 01:00:00,204.442,243.962,1,2
2016-03-25 02:00:00,200.375,239.797,2,2
2016-03-25 03:00:00,199.255,238.647,3,2
2016-03-25 04:00:00,196.578,238.444,4,0
2016-03-25 05:00:00,198.43,239.587,5,2
2016-03-25 06:00:00,200.248,241.792,6,2
2016-03-25 07:00:00,204.601,250.817,7,2
2016-03-25 08:00:00,231.523,273.98900000000003,8,1
2016-03-25 09:00:00,256.14,299.898,9,1
2016-03-25 10:00:00,264.309,316.272,10,1
2016-03-25 11:00:00,269.775,316.568,11,1
2016-03-25 12:00:00,269.837,312.072,12,1
2016-03-25 13:00:00,273.105,306.309,13,1
2016-03-25 14:00:00,264.516,310.737,14,1
2016-03-25 15:00:00,252.783,306.129,15,1
2016-03-25 16:00:00,243.021,293.33,16,1
2016-03-25 17:00:00,234.897,279.07,17,1
2016-03-25 18:00:00,222.606,255.529,18,2
2016-03-25 19:00:00,214.726,244.526,19,2
2016-03-25 20:00:00,212.766,242.34,20,2
2016-03-25 21:00:00,211.981,243.159,21,2
2016-03-25 22:00:00,209.282,240.502,22,2
2016-03-25 23:00:00,207.381,240.051,23,2
2016-03-26 00:00:00,201.953,238.386,0,2
2016-03-26 01:00:00,199.217,238.947,1,2
2016-03-26 02:00:00,197.003,236.634,2,0
2016-03-26 03:00:00,196.596,235.762,3,0
2016-03-26 04:00:00,196.282,235.09,4,0
2016-03-26 05:00:00,194.587,235.356,5,0
2016-03-26 06:00:00,196.093,233.55900000000003,6,0
2016-03-26 07:00:00,196.364,242.729,7,2
2016-03-26 08:00:00,200.182,241.0,8,2
2016-03-26 09:00:00,206.081,242.787,9,2
2016-03-26 10:00:00,213.672,244.426,10,2
2016-03-26 11:00:00,212.439,246.792,11,2
2016-03-26 12:00:00,216.562,245.174,12,2
2016-03-26 13:00:00,217.091,241.767,13,2
2016-03-26 14:00:00,216.203,241.989,14,2
2016-03-26 15:00:00,213.36900000000003,240.80900000000003,15,2
2016-03-26 16:00:00,209.212,239.523,16,2
2016-03-26 17:00:00,207.232,239.518,17,2
2016-03-26 18:00:00,197.049,238.13,18,0
2016-03-26 19:00:00,194.669,235.565,19,0
2016-03-26 20:00:00,195.027,232.271,20,0
2016-03-26 21:00:00,194.242,233.505,21,0
2016-03-26 22:00:00,195.99,235.548,22,0
2016-03-26 23:00:00,196.525,234.381,23,0
2016-03-27 00:00:00,195.205,236.033,0,0
2016-03-27 01:00:00,194.802,235.294,1,0
2016-03-27 02:00:00,192.843,234.64,2,0
2016-03-27 03:00:00,196.426,236.068,3,0
2016-03-27 04:00:00,195.877,234.503,4,0
2016-03-27 05:00:00,196.535,234.229,5,0
2016-03-27 06:00:00,198.512,235.195,6,0
2016-03-27 07:00:00,199.187,239.231,7,2
2016-03-27 08:00:00,199.322,239.923,8,2
2016-03-27 09:00:00,200.568,240.33,9,2
2016-03-27 10:00:00,202.58,241.24,10,2
2016-03-27 11:00:00,203.054,239.421,11,2
2016-03-27 12:00:00,203.616,239.655,12,2
2016-03-27 13:00:00,206.898,240.024,13,2
2016-03-27 14:00:00,204.848,241.911,14,2
2016-03-27 15:00:00,200.437,238.89,15,2
2016-03-27 16:00:00,197.54,238.31,16,0
2016-03-27 17:00:00,198.654,237.927,17,2
2016-03-27 18:00:00,196.405,239.411,18,0
2016-03-27 19:00:00,198.188,233.165,19,0
2016-03-27 20:00:00,196.681,234.195,20,0
2016-03-27 21:00:00,199.609,235.05,21,0
2016-03-27 22:00:00,199.747,235.549,22,0
2016-03-27 23:00:00,198.264,235.167,23,0
2016-03-28 00:00:00,195.773,235.286,0,0
2016-03-28 01:00:00,195.877,234.349,1,0
2016-03-28 02:00:00,196.133,234.168,2,0
2016-03-28 03:00:00,197.035,234.425,3,0
2016-03-28 04:00:00,196.594,232.84,4,0
2016-03-28 05:00:00,194.603,231.361,5,0
2016-03-28 06:00:00,196.867,235.975,6,0
2016-03-28 07:00:00,205.29,250.282,7,2
2016-03-28 08:00:00,228.326,267.658,8,2
2016-03-28 09:00:00,255.315,295.286,9,1
2016-03-28 10:00:00,256.645,305.773,10,1
2016-03-28 11:00:00,261.575,316.767,11,1
2016-03-28 12:00:00,272.85200000000003,311.1040000000001,12,1
2016-03-28 13:00:00,270.597,305.754,13,1
2016-03-28 14:00:00,272.125,298.598,14,1
2016-03-28 15:00:00,266.587,297.28,15,1
2016-03-28 16:00:00,262.632,294.897,16,1
2016-03-28 17:00:00,250.402,280.773,17,1
2016-03-28 18:00:00,239.894,261.488,18,1
2016-03-28 19:00:00,228.178,248.164,19,2
2016-03-28 20:00:00,224.715,242.46400000000003,20,2
2016-03-28 21:00:00,227.807,239.259,21,2
2016-03-28 22:00:00,225.445,239.728,22,2
2016-03-28 23:00:00,218.806,238.032,23,2
2016-03-29 00:00:00,211.394,236.255,0,2
2016-03-29 01:00:00,208.485,236.595,1,2
2016-03-29 02:00:00,203.724,233.404,2,2
2016-03-29 03:00:00,199.846,232.609,3,0
2016-03-29 04:00:00,200.397,231.439,4,0
2016-03-29 05:00:00,198.675,232.315,5,0
2016-03-29 06:00:00,203.597,235.417,6,2
2016-03-29 07:00:00,212.781,245.692,7,2
2016-03-29 08:00:00,234.126,272.319,8,1
2016-03-29 09:00:00,260.92900000000003,297.0490000000001,9,1
2016-03-29 10:00:00,266.684,312.297,10,1
2016-03-29 11:00:00,272.163,321.182,11,1
2016-03-29 12:00:00,270.798,316.831,12,1
2016-03-29 13:00:00,269.163,305.981,13,1
2016-03-29 14:00:00,267.188,302.837,14,1
2016-03-29 15:00:00,269.409,305.353,15,1
2016-03-29 16:00:00,259.725,297.166,16,1
2016-03-29 17:00:00,246.801,287.101,17,1
2016-03-29 18:00:00,233.122,263.581,18,2
2016-03-29 19:00:00,223.416,247.647,19,2
2016-03-29 20:00:00,221.328,244.52,20,2
2016-03-29 21:00:00,219.685,241.702,21,2
2016-03-29 22:00:00,219.29,237.915,22,2
2016-03-29 23:00:00,212.116,240.069,23,2
2016-03-30 00:00:00,196.723,236.795,0,0
2016-03-30 01:00:00,192.196,238.676,1,0
2016-03-30 02:00:00,187.18400000000003,232.948,2,0
2016-03-30 03:00:00,185.235,231.733,3,0
2016-03-30 04:00:00,184.851,232.234,4,0
2016-03-30 05:00:00,186.576,231.778,5,0
2016-03-30 06:00:00,187.133,233.398,6,0
2016-03-30 07:00:00,197.032,245.643,7,2
2016-03-30 08:00:00,220.756,267.068,8,2
2016-03-30 09:00:00,253.168,290.661,9,1
2016-03-30 10:00:00,264.129,309.378,10,1
2016-03-30 11:00:00,257.298,310.777,11,1
2016-03-30 12:00:00,259.435,314.501,12,1
2016-03-30 13:00:00,254.066,304.572,13,1
2016-03-30 14:00:00,252.477,303.82,14,1
2016-03-30 15:00:00,254.103,305.363,15,1
2016-03-30 16:00:00,248.305,296.367,16,1
2016-03-30 17:00:00,240.074,285.3590000000001,17,1
2016-03-30 18:00:00,228.606,264.64,18,2
2016-03-30 19:00:00,208.888,248.278,19,2
2016-03-30 20:00:00,206.068,244.047,20,2
2016-03-30 21:00:00,210.338,239.644,21,2
2016-03-30 22:00:00,207.368,237.233,22,2
2016-03-30 23:00:00,204.938,238.0,23,2
2016-03-31 00:00:00,193.529,236.017,0,0
2016-03-31 01:00:00,193.574,238.419,1,0
2016-03-31 02:00:00,191.696,233.354,2,0
2016-03-31 03:00:00,192.176,233.197,3,0
2016-03-31 04:00:00,191.877,231.062,4,0
2016-03-31 05:00:00,192.267,231.368,5,0
2016-03-31 06:00:00,194.824,232.702,6,0
2016-03-31 07:00:00,204.625,246.521,7,2
2016-03-31 08:00:00,225.571,276.198,8,1
2016-03-31 09:00:00,246.145,299.433,9,1
2016-03-31 10:00:00,255.193,316.059,10,1
2016-03-31 11:00:00,264.21,318.517,11,1
2016-03-31 12:00:00,265.012,309.868,12,1
2016-03-31 13:00:00,260.327,310.736,13,1
2016-03-31 14:00:00,256.685,307.486,14,1
2016-03-31 15:00:00,256.333,299.741,15,1
2016-03-31 16:00:00,247.542,291.323,16,1
2016-03-31 17:00:00,234.463,279.284,17,1
2016-03-31 18:00:00,224.11,263.981,18,2
2016-03-31 19:00:00,214.083,249.928,19,2
2016-03-31 20:00:00,212.19,241.764,20,2
2016-03-31 21:00:00,214.332,241.334,21,2
2016-03-31 22:00:00,214.249,239.977,22,2
2016-03-31 23:00:00,211.071,241.902,23,2
2016-04-01 00:00:00,204.072,238.517,0,2
2016-04-01 01:00:00,202.28,235.723,1,2
2016-04-01 02:00:00,200.888,231.653,2,0
2016-04-01 03:00:00,200.254,230.544,3,0
2016-04-01 04:00:00,199.226,230.798,4,0
2016-04-01 05:00:00,198.189,228.201,5,0
2016-04-01 06:00:00,199.562,233.691,6,0
2016-04-01 07:00:00,208.025,248.378,7,2
2016-04-01 08:00:00,227.86,270.699,8,2
2016-04-01 09:00:00,256.307,285.666,9,1
2016-04-01 10:00:00,261.347,299.139,10,1
2016-04-01 11:00:00,256.46,303.816,11,1
2016-04-01 12:00:00,259.615,300.668,12,1
2016-04-01 13:00:00,263.628,301.844,13,1
2016-04-01 14:00:00,262.132,299.9190000000001,14,1
2016-04-01 15:00:00,244.808,302.492,15,1
2016-04-01 16:00:00,240.914,292.426,16,1
2016-04-01 17:00:00,231.108,274.858,17,1
2016-04-01 18:00:00,218.983,255.824,18,2
2016-04-01 19:00:00,213.324,239.627,19,2
2016-04-01 20:00:00,206.351,237.711,20,2
2016-04-01 21:00:00,209.669,237.185,21,2
2016-04-01 22:00:00,204.165,236.448,22,2
2016-04-01 23:00:00,205.635,237.526,23,2
2016-04-02 00:00:00,198.672,236.021,0,0
2016-04-02 01:00:00,198.432,236.342,1,0
2016-04-02 02:00:00,197.895,230.577,2,0
2016-04-02 03:00:00,196.17,229.155,3,0
2016-04-02 04:00:00,197.211,229.331,4,0
2016-04-02 05:00:00,196.131,229.345,5,0
2016-04-02 06:00:00,195.162,228.509,6,0
2016-04-02 07:00:00,196.23,233.542,7,0
2016-04-02 08:00:00,197.135,234.172,8,0
2016-04-02 09:00:00,203.313,235.758,9,2
2016-04-02 10:00:00,211.472,237.595,10,2
2016-04-02 11:00:00,216.677,237.208,11,2
2016-04-02 12:00:00,216.645,238.51,12,2
2016-04-02 13:00:00,215.911,243.538,13,2
2016-04-02 14:00:00,214.924,246.158,14,2
2016-04-02 15:00:00,213.342,244.178,15,2
2016-04-02 16:00:00,211.99,244.264,16,2
2016-04-02 17:00:00,211.541,241.187,17,2
2016-04-02 18:00:00,207.557,238.52,18,2
2016-04-02 19:00:00,202.799,234.3,19,2
2016-04-02 20:00:00,200.027,235.765,20,2
2016-04-02 21:00:00,202.586,235.365,21,2
2016-04-02 22:00:00,202.529,236.176,22,2
2016-04-02 23:00:00,201.379,236.085,23,2
2016-04-03 00:00:00,202.289,235.064,0,2
2016-04-03 01:00:00,202.299,234.678,1,2
2016-04-03 02:00:00,202.261,235.257,2,2
2016-04-03 03:00:00,199.824,234.095,3,0
2016-04-03 04:00:00,199.215,232.633,4,0
2016-04-03 05:00:00,199.528,229.998,5,0
2016-04-03 06:00:00,199.403,229.575,6,0
2016-04-03 07:00:00,203.783,234.187,7,2
2016-04-03 08:00:00,202.341,236.255,8,2
2016-04-03 09:00:00,205.406,234.327,9,2
2016-04-03 10:00:00,208.141,236.527,10,2
2016-04-03 11:00:00,210.036,234.138,11,2
2016-04-03 12:00:00,215.204,231.532,12,2
2016-04-03 13:00:00,213.988,229.611,13,2
2016-04-03 14:00:00,215.05900000000003,232.83,14,2
2016-04-03 15:00:00,216.771,234.134,15,2
2016-04-03 16:00:00,212.169,232.321,16,2
2016-04-03 17:00:00,211.649,231.496,17,2
2016-04-03 18:00:00,209.436,232.979,18,2
2016-04-03 19:00:00,206.793,229.371,19,2
2016-04-03 20:00:00,201.999,229.933,20,0
2016-04-03 21:00:00,204.382,230.45,21,2
2016-04-03 22:00:00,202.61,230.725,22,0
2016-04-03 23:00:00,201.592,232.274,23,0
2016-04-04 00:00:00,202.482,231.151,0,0
2016-04-04 01:00:00,201.976,231.181,1,0
2016-04-04 02:00:00,198.936,227.495,2,0
2016-04-04 03:00:00,199.436,227.085,3,0
2016-04-04 04:00:00,198.009,225.86,4,0
2016-04-04 05:00:00,198.288,227.101,5,0
2016-04-04 06:00:00,200.833,229.661,6,0
2016-04-04 07:00:00,209.713,243.517,7,2
2016-04-04 08:00:00,227.855,265.905,8,2
2016-04-04 09:00:00,258.117,287.1140000000001,9,1
2016-04-04 10:00:00,258.996,307.519,10,1
2016-04-04 11:00:00,259.532,312.244,11,1
2016-04-04 12:00:00,263.003,314.392,12,1
2016-04-04 13:00:00,258.219,305.849,13,1
2016-04-04 14:00:00,260.062,304.289,14,1
2016-04-04 15:00:00,257.074,301.97,15,1
2016-04-04 16:00:00,254.127,299.356,16,1
2016-04-04 17:00:00,238.528,289.267,17,1
2016-04-04 18:00:00,227.772,263.47700000000003,18,2
2016-04-04 19:00:00,218.507,248.346,19,2
2016-04-04 20:00:00,216.817,245.546,20,2
2016-04-04 21:00:00,219.321,244.723,21,2
2016-04-04 22:00:00,214.712,242.493,22,2
2016-04-04 23:00:00,210.252,247.661,23,2
2016-04-05 00:00:00,204.748,244.177,0,2
2016-04-05 01:00:00,202.053,242.955,1,2
2016-04-05 02:00:00,198.873,237.566,2,2
2016-04-05 03:00:00,198.485,235.721,3,0
2016-04-05 04:00:00,198.726,235.735,4,0
2016-04-05 05:00:00,197.8,235.106,5,0
2016-04-05 06:00:00,198.584,236.944,6,0
2016-04-05 07:00:00,210.916,252.868,7,2
2016-04-05 08:00:00,227.264,276.54400000000004,8,1
2016-04-05 09:00:00,263.372,296.816,9,1
2016-04-05 10:00:00,266.991,306.954,10,1
2016-04-05 11:00:00,269.78700000000003,306.842,11,1
2016-04-05 12:00:00,271.643,308.059,12,1
2016-04-05 13:00:00,268.319,313.427,13,1
2016-04-05 14:00:00,275.524,310.501,14,1
2016-04-05 15:00:00,263.076,308.744,15,1
2016-04-05 16:00:00,265.017,300.353,16,1
2016-04-05 17:00:00,243.542,287.356,17,1
2016-04-05 18:00:00,223.291,268.112,18,2
2016-04-05 19:00:00,212.225,253.669,19,2
2016-04-05 20:00:00,212.829,247.947,20,2
2016-04-05 21:00:00,214.516,244.916,21,2
2016-04-05 22:00:00,212.706,243.885,22,2
2016-04-05 23:00:00,205.493,241.326,23,2
2016-04-06 00:00:00,198.765,240.41,0,2
2016-04-06 01:00:00,196.641,238.26,1,0
2016-04-06 02:00:00,194.043,235.042,2,0
2016-04-06 03:00:00,186.2776875,208.499,3,0
2016-04-06 04:00:00,178.51237500000002,201.294,4,0
2016-04-06 05:00:00,170.74706250000003,201.294,5,0
2016-04-06 06:00:00,162.98175000000003,329.706,6,2
2016-04-06 07:00:00,203.907,256.998,7,2
2016-04-06 08:00:00,224.216,277.888,8,1
2016-04-06 09:00:00,259.381,299.883,9,1
2016-04-06 10:00:00,263.319,316.993,10,1
2016-04-06 11:00:00,265.597,320.6690000000001,11,1
2016-04-06 12:00:00,269.829,317.313,12,1
2016-04-06 13:00:00,266.326,309.2390000000001,13,1
2016-04-06 14:00:00,259.953,304.613,14,1
2016-04-06 15:00:00,251.642,301.4890000000001,15,1
2016-04-06 16:00:00,251.699,294.873,16,1
2016-04-06 17:00:00,243.499,284.946,17,1
2016-04-06 18:00:00,223.57,271.533,18,2
2016-04-06 19:00:00,214.03,248.801,19,2
2016-04-06 20:00:00,208.634,244.302,20,2
2016-04-06 21:00:00,207.659,241.81,21,2
2016-04-06 22:00:00,207.317,241.301,22,2
2016-04-06 23:00:00,200.932,238.412,23,2
2016-04-07 00:00:00,197.311,238.381,0,0
2016-04-07 01:00:00,193.71400000000003,239.233,1,0
2016-04-07 02:00:00,191.296,232.831,2,0
2016-04-07 03:00:00,190.17,230.522,3,0
2016-04-07 04:00:00,187.916,230.047,4,0
2016-04-07 05:00:00,189.36900000000003,230.665,5,0
2016-04-07 06:00:00,192.465,233.107,6,0
2016-04-07 07:00:00,199.972,247.285,7,2
2016-04-07 08:00:00,220.547,275.064,8,2
2016-04-07 09:00:00,247.945,293.934,9,1
2016-04-07 10:00:00,255.181,315.653,10,1
2016-04-07 11:00:00,258.353,323.096,11,1
2016-04-07 12:00:00,269.661,322.688,12,1
2016-04-07 13:00:00,256.657,316.597,13,1
2016-04-07 14:00:00,254.404,313.5370000000001,14,1
2016-04-07 15:00:00,260.192,313.956,15,1
2016-04-07 16:00:00,253.195,306.295,16,1
2016-04-07 17:00:00,244.338,295.765,17,1
2016-04-07 18:00:00,227.365,275.194,18,1
2016-04-07 19:00:00,219.966,263.067,19,2
2016-04-07 20:00:00,213.784,250.483,20,2
2016-04-07 21:00:00,216.9,252.121,21,2
2016-04-07 22:00:00,211.618,247.357,22,2
2016-04-07 23:00:00,207.353,245.298,23,2
